0X08FF00 0XD7
0X08FF01 0XDA
0X08FF02 0X27
0X08FF03 0XCD
0X08FF04 0X43
0X08FF05 0X56
0X08FF06 0XCA
0X08FF07 0XE4
0X08FF08 0X90
0X08FF09 0XBC
0X08FF0A 0XE6
0X08FF0B 0XA9
0X08FF0C 0XCA
0X08FF0D 0XF4
0X08FF0E 0XD3
0X08FF0F 0X48
0X08FF10 0XE6
0X08FF11 0X5C
0X08FF12 0XD7
0X08FF13 0X64
0X08FF14 0X3C
0X08FF15 0X76
0X08FF16 0XCA
0X08FF17 0X83
0X08FF18 0XFF
0X08FF19 0X3F
0X08FF1A 0X97
0X08FF1B 0XA1
0X08FF1C 0XDA
0X08FF1D 0XE7
0X08FF1E 0XA6
0X08FF1F 0X9D
0X08FF20 0X3C
0X08FF21 0X06
0X08FF22 0X05
0X08FF23 0X6C
0X08FF24 0X9F
0X08FF25 0XCA
0X08FF26 0X26
0X08FF27 0XF5
0X08FF28 0X0E
0X08FF29 0XEA
0X08FF2A 0XEC
0X08FF2B 0XE8
0X08FF2C 0X48
0X08FF2D 0X8C
0X08FF2E 0X2B
0X08FF2F 0XCA
0X08FF30 0X48
0X08FF31 0XD0
0X08FF32 0X68
0X08FF33 0XBA
0X08FF34 0X38
0X08FF35 0XBF
0X08FF36 0XCA
0X08FF37 0X4E
0X08FF38 0X56
0X08FF39 0XBD
0X08FF3A 0X1F
0X08FF3B 0XAB
0X08FF3C 0X8F
0X08FF3D 0X92
0X08FF3E 0XEC
0X08FF3F 0X47
0X08FF40 0X64
0X08FF41 0X34
0X08FF42 0XCC
0X08FF43 0XE1
0X08FF44 0X40
0X08FF45 0X93
0X08FF46 0XFF
0X08FF47 0XDD
0X08FF48 0X56
0X08FF49 0X53
0X08FF4A 0X8D
0X08FF4B 0X2D
0X08FF4C 0X0F
0X08FF4D 0X2E
0X08FF4E 0X20
0X08FF4F 0XE3
0X08FF50 0X75
0X08FF51 0X24
0X08FF52 0XAB
0X08FF53 0X54
0X08FF54 0XA2
0X08FF55 0X81
0X08FF56 0X94
0X08FF57 0X8C
0X08FF58 0XBA
0X08FF59 0X2B
0X08FF5A 0XEF
0X08FF5B 0XE8
0X08FF5C 0X80
0X08FF5D 0XA3
0X08FF5E 0X49
0X08FF5F 0XED
0X08FF60 0XA6
