0X01FF00 0XDB
0X01FF01 0X60
0X01FF02 0XE8
0X01FF03 0X74
0X01FF04 0X95
0X01FF05 0XEA
0X01FF06 0XCA
0X01FF07 0XCD
0X01FF08 0X97
0X01FF09 0XD5
0X01FF0A 0XDF
0X01FF0B 0X66
0X01FF0C 0XD5
0X01FF0D 0XA1
0X01FF0E 0X9A
0X01FF0F 0X5B
0X01FF10 0X10
0X01FF11 0X1B
0X01FF12 0X40
0X01FF13 0XEC
0X01FF14 0X0D
0X01FF15 0X03
0X01FF16 0XE7
0X01FF17 0XDB
0X01FF18 0X00
0X01FF19 0XF8
0X01FF1A 0X57
0X01FF1B 0X92
0X01FF1C 0XE0
0X01FF1D 0X09
0X01FF1E 0X82
0X01FF1F 0XE3
0X01FF20 0X77
0X01FF21 0XA7
0X01FF22 0XA3
0X01FF23 0XC2
0X01FF24 0XE4
0X01FF25 0X06
0X01FF26 0XD7
0X01FF27 0XAF
0X01FF28 0XD4
0X01FF29 0XEA
0X01FF2A 0XEE
0X01FF2B 0X91
0X01FF2C 0XEC
0X01FF2D 0XF4
0X01FF2E 0X34
0X01FF2F 0X18
0X01FF30 0XF0
0X01FF31 0X94
0X01FF32 0XD4
0X01FF33 0XF7
0X01FF34 0XDC
0X01FF35 0XBF
0X01FF36 0XA6
0X01FF37 0X92
0X01FF38 0X12
0X01FF39 0X30
0X01FF3A 0X50
0X01FF3B 0XE7
0X01FF3C 0XC0
0X01FF3D 0X53
0X01FF3E 0XE4
0X01FF3F 0X23
0X01FF40 0X80
0X01FF41 0X81
0X01FF42 0X93
0X01FF43 0XD4
0X01FF44 0XD9
0X01FF45 0XAF
0X01FF46 0X30
0X01FF47 0XCB
0X01FF48 0X88
0X01FF49 0X89
0X01FF4A 0X8A
0X01FF4B 0X8F
0X01FF4C 0X8C
0X01FF4D 0X97
0X01FF4E 0X1F
0X01FF4F 0XD7
0X01FF50 0X40
0X01FF51 0X21
0X01FF52 0X0D
0X01FF53 0X27
0X01FF54 0X94
0X01FF55 0X4D
0X01FF56 0XDF
0X01FF57 0XB0
0X01FF58 0XBD
0X01FF59 0X99
0X01FF5A 0X75
0X01FF5B 0X45
0X01FF5C 0XFE
0X01FF5D 0X1D
0X01FF5E 0XA2
0X01FF5F 0XA3
0X01FF60 0X18
0X01FF61 0XFB
0X01FF62 0XA6
0X01FF63 0X64
0X01FF64 0XB3
0X01FF65 0XC0
0X01FF66 0X63
0X01FF67 0X45
0X01FF68 0XA8
